0000-01-01T00:00:08;1;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:08;2;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:08;2;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:08;2;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:08;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:08;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:08;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:08;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:08;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:08;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:08;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:08;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:08;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:10;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;1;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:10;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;2;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:10;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:10;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:10;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:10;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:10;5;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:10;5;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:10;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:10;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:10;7;10;5;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:12;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:12;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:12;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:12;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:12;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:12;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:12;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:12;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:12;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:12;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:12;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:14;1;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;1;2;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;1;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;1;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:14;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:14;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:14;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:14;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:14;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:14;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:14;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:14;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:14;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:14;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:16;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:16;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:16;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:16;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:16;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:16;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:16;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:16;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:16;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:16;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:16;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:18;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;1;2;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;1;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:18;2;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;2;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;2;6;4;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:18;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:18;3;6;5;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:18;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:18;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:18;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:18;5;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:18;6;9;5;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:18;6;8;5;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:18;7;10;5;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:20;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:20;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:20;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:20;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:20;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:20;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:20;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:20;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:20;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:20;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:20;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:22;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:22;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:22;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:22;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:22;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:22;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:22;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:22;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:22;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:22;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:22;7;10;4;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:24;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:24;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:24;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:24;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:24;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:24;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:24;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:24;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:24;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:24;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:24;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:26;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:26;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:26;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:26;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:26;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:26;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:26;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:26;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:26;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:26;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:26;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:28;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;1;2;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:28;2;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;2;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;2;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:28;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:28;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:28;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:28;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:28;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:28;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:28;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:28;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:28;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:30;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:30;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:30;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:30;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:30;3;4;5;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:30;4;9;5;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:30;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:30;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:30;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:30;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:30;7;10;5;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:32;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:32;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:32;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:32;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:32;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:32;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:32;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:32;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:32;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:32;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:32;7;10;5;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:34;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:34;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:34;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:34;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:34;3;4;5;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:34;4;9;5;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:34;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:34;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:34;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:34;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:34;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:36;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:36;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:36;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:36;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:36;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:36;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:36;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:36;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:36;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:36;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:36;7;10;4;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:38;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;1;2;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:38;2;8;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;2;5;5;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;2;6;5;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:38;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:38;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:38;3;4;5;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:38;4;9;5;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:38;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:38;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:38;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:38;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:38;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:40;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:40;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:40;3;9;5;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:40;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:40;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:40;4;9;5;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:40;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:40;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:40;6;9;5;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:40;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:40;7;10;6;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:42;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:42;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;2;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;2;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:42;3;9;6;[5.0, 9.0];[5.0, 9.0]
0000-01-01T00:00:42;3;6;6;[5.0, 9.0];[3.0, 7.0]
0000-01-01T00:00:42;3;4;6;[5.0, 9.0];[7.0, 7.0]
0000-01-01T00:00:42;4;9;6;[7.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:42;5;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:42;5;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:42;6;9;6;[3.0, 7.0];[5.0, 9.0]
0000-01-01T00:00:42;6;8;6;[3.0, 7.0];[3.0, 5.0]
0000-01-01T00:00:42;7;10;5;[5.0, 1.0];[3.0, 1.0]
0000-01-01T00:00:44;1;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:44;1;2;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:44;1;5;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:44;1;6;6;[3.0, 5.0];[3.0, 7.0]
0000-01-01T00:00:44;2;8;6;[3.0, 5.0];[3.0, 5.0]
0000-01-01T00:00:44;2;5;6;[3.0, 5.0];[3.0, 5.0]
